hexID,LAT,LON,N,K,R
4671,60.5778613988764,-173.249988540844,226,3,155
4675,64.0418865727611,-173.249988540844,22,3,18
4676,64.9078899347229,-173.249988540844,537,3,369
4677,65.7738918947126,-173.249988540844,111,2,99
4678,66.6398923079335,-173.249988540844,152,1,121
4748,-13.4669813744034,-172.999988540844,48,1,25
4824,52.3507491821942,-172.999988540844,1,1,1
4838,64.4748884207134,-172.999988540844,2380,3,610
4839,65.3408910985324,-172.999988540844,85,2,76
4840,66.206892304552,-172.999988540844,16,1,16
4841,67.0728918832092,-172.999988540844,49,2,17
4909,-13.8999937626116,-172.749988540844,174,3,108
4995,60.5778613988765,-172.749988540844,5441,5,678
5000,64.9078899347229,-172.749988540843,712,4,399
5001,65.7738918947125,-172.749988540843,62,1,61
5002,66.6398923079334,-172.749988540844,32,3,31
5072,-13.4669813744035,-172.499988540844,6477,4,1240
5148,52.3507491821943,-172.499988540845,122,4,63
5157,60.1448571244344,-172.499988540845,1129,2,152
5162,64.4748884207134,-172.499988540845,1666,5,532
5163,65.3408910985325,-172.499988540844,227,2,61
5164,66.2068923045519,-172.499988540844,25,1,25
5165,67.0728918832092,-172.499988540844,21,2,16
5233,-13.8999937626112,-172.249988540844,3832,5,667
5319,60.5778613988765,-172.249988540844,92,2,27
5324,64.9078899347229,-172.249988540845,317,3,222
5325,65.7738918947126,-172.249988540845,193,2,142
5326,66.6398923079335,-172.249988540844,393,1,328
5396,-13.4669813744033,-171.999988540845,22,2,17
5401,-9.1368565210096,-171.999988540845,465,2,66
5485,63.6088844060428,-171.999988540845,82,2,31
5487,65.3408910985325,-171.999988540845,5,2,4
5488,66.2068923045519,-171.999988540844,424,1,322
5489,67.0728918832091,-171.999988540844,313,1,274
5557,-13.8999937626115,-171.749988540844,15567,6,2231
5646,63.1758819347439,-171.749988540844,415,2,52
5647,64.0418865727611,-171.749988540843,174469,3,326
5649,65.7738918947126,-171.749988540843,373,2,252
5650,66.6398923079335,-171.749988540844,124,2,113
5809,63.6088844060429,-171.499988540844,3326,4,319
5811,65.3408910985325,-171.499988540844,572,4,400
5812,66.2068923045518,-171.499988540844,844,1,330
5881,-13.8999937626113,-171.249988540845,1002,4,189
5970,63.175881934744,-171.249988540844,8,2,4
5973,65.7738918947126,-171.249988540845,260,2,206
5974,66.6398923079334,-171.249988540844,1040,2,392
6043,-14.3330061306306,-170.999988540844,13603,4,705
6133,63.6088844060428,-170.999988540844,535,3,144
6135,65.3408910985325,-170.999988540844,52,2,50
6136,66.206892304552,-170.999988540845,713,1,372
6282,52.7837564469961,-170.749988540843,97,3,39
6294,63.175881934744,-170.749988540843,4,1,2
6297,65.7738918947125,-170.749988540844,265,2,204
6298,66.6398923079335,-170.749988540844,14,2,7
6367,-14.3330061306305,-170.499988540844,37643,6,2656
6457,63.6088844060428,-170.499988540845,13010,5,351
6460,66.2068923045519,-170.499988540844,180,1,151
6611,57.1138215045095,-170.249988540844,241055,5,1437
6618,63.1758819347438,-170.249988540845,1097,4,104
6621,65.7738918947126,-170.249988540845,23,2,22
6773,56.6808156841079,-169.999988540843,1,1,1
6781,63.6088844060429,-169.999988540843,291,5,71
6784,66.2068923045519,-169.999988540844,218,2,168
6847,-19.0961406647225,-169.749988540844,10703,4,1696
6930,52.7837564469965,-169.749988540844,137,4,87
6942,63.1758819347439,-169.749988540844,76,2,16
6945,65.7738918947126,-169.749988540844,4,2,2
7051,16.843898445583,-169.499988540844,313,2,181
7097,56.6808156841077,-169.499988540845,17460,5,797
7105,63.6088844060429,-169.499988540844,41,2,20
7108,66.2068923045519,-169.499988540845,55,1,44
7254,52.7837564469964,-169.249988540844,1,1,1
7266,63.1758819347439,-169.249988540844,41,2,19
7429,63.6088844060429,-168.999988540844,1,1,1
7578,52.7837564469963,-168.749988540844,129,3,76
7590,63.175881934744,-168.749988540844,422,2,71
7741,53.2167635854407,-168.499988540844,302,3,157
7903,53.6497705940156,-168.249988540845,16,2,13
7917,65.7738918947125,-168.249988540845,3945,4,528
8065,53.216763585441,-167.999988540844,1019,3,103
8079,65.3408910985324,-167.999988540844,167,3,109
8227,53.6497705940153,-167.749988540843,182,2,21
8241,65.7738918947125,-167.749988540843,201,2,66
8389,53.2167635854409,-167.499988540845,90,4,64
8397,60.1448571244344,-167.499988540844,32,2,25
8403,65.3408910985325,-167.499988540844,26,2,20
8551,53.6497705940155,-167.249988540845,261,4,156
8565,65.7738918947125,-167.249988540845,103,2,32
8713,53.216763585441,-166.999988540844,17,2,13
8714,54.0827774690326,-166.999988540844,334,3,101
8721,60.1448571244344,-166.999988540844,275,4,156
8727,65.3408910985325,-166.999988540844,316,2,171
8728,66.206892304552,-166.999988540844,1,1,1
8875,53.6497705940153,-166.749988540844,1386,6,638
8882,59.7118526313625,-166.749988540844,15,2,15
8888,64.9078899347228,-166.749988540843,66,2,51
8889,65.7738918947126,-166.749988540844,78,2,27
8892,68.3718877976442,-166.749988540844,947,4,188
9038,54.0827774690327,-166.499988540844,4507,5,910
9045,60.1448571244343,-166.499988540845,539,3,160
9050,64.4748884207135,-166.499988540844,24,3,23
9051,65.3408910985324,-166.499988540845,4959,4,317
9052,66.206892304552,-166.499988540845,74,2,37
9199,53.6497705940154,-166.249988540844,281,2,100
9206,59.7118526313625,-166.249988540844,122,2,75
9207,60.5778613988764,-166.249988540844,1132,3,309
9208,61.4438692570401,-166.249988540844,3927,2,223
9212,64.9078899347229,-166.249988540844,25233,5,687
9213,65.7738918947126,-166.249988540844,62,2,50
9216,68.3718877976443,-166.249988540844,256,4,173
9362,54.0827774690325,-165.999988540844,905,4,339
9369,60.1448571244344,-165.999988540844,520,5,177
9371,61.8768728219864,-165.999988540844,8287,2,124
9374,64.4748884207134,-165.999988540844,7633,3,172
9375,65.3408910985324,-165.999988540844,185,4,136
9376,66.2068923045519,-165.999988540844,64,3,31
9378,67.9388896542629,-165.999988540844,83,2,37
9379,68.804885407732,-165.999988540843,964,3,386
9530,59.7118526313625,-165.749988540845,22,2,19
9532,61.44386925704,-165.749988540844,69890,2,202
9533,62.3098761306667,-165.749988540845,1470,2,22
9536,64.9078899347229,-165.749988540845,16078,4,481
9537,65.7738918947126,-165.749988540845,55,2,35
9540,68.3718877976443,-165.749988540845,1845,5,834
9686,54.0827774690327,-165.499988540844,451,3,184
9693,60.1448571244344,-165.499988540844,72,4,61
9694,61.010865446113,-165.499988540844,49396,2,107
9695,61.8768728219864,-165.499988540845,17960,2,159
9698,64.4748884207134,-165.499988540844,68470,5,860
9699,65.3408910985324,-165.499988540844,246,3,98
9700,66.2068923045519,-165.499988540844,669,2,123
9702,67.9388896542628,-165.499988540844,1136,4,393
9703,68.804885407732,-165.499988540844,20,3,16
9855,60.5778613988765,-165.249988540844,2772,3,112
9856,61.4438692570399,-165.249988540844,54675,4,271
9857,62.3098761306668,-165.249988540844,4736,2,63
9860,64.9078899347229,-165.249988540844,36313,4,703
9861,65.7738918947126,-165.249988540844,68,3,23
9862,66.6398923079335,-165.249988540844,68,2,41
9864,68.3718877976443,-165.249988540844,82,3,53
10010,54.0827774690326,-164.999988540844,200,3,118
10017,60.1448571244343,-164.999988540844,5980,1,32
10018,61.0108654461129,-164.999988540844,112377,2,78
10019,61.8768728219864,-164.999988540844,3366,1,86
10020,62.7428791721415,-164.999988540844,566,3,36
10022,64.4748884207135,-164.999988540845,14878,4,281
10023,65.3408910985324,-164.999988540845,15650,5,356
10024,66.2068923045519,-164.999988540844,471,3,96
10026,67.9388896542629,-164.999988540844,93,2,51
10027,68.8048854077321,-164.999988540844,30,4,20
10172,54.5157842066306,-164.749988540844,584,5,140
10179,60.5778613988765,-164.749988540844,17250,2,123
10180,61.44386925704,-164.749988540844,2705,2,40
10181,62.3098761306668,-164.749988540844,1012,1,47
10182,63.1758819347439,-164.749988540844,359,1,9
10184,64.9078899347229,-164.749988540844,16697,5,837
10185,65.7738918947126,-164.749988540844,4505,5,872
10186,66.6398923079334,-164.749988540844,237,3,164
10188,68.3718877976443,-164.749988540844,41,2,7
10335,54.9487908027572,-164.499988540844,86,1,43
10341,60.1448571244344,-164.499988540844,15220,1,73
10342,61.010865446113,-164.499988540844,11247,2,86
10343,61.8768728219864,-164.499988540844,710,1,52
10344,62.7428791721415,-164.499988540844,2457,2,141
10346,64.4748884207134,-164.499988540843,4368,3,245
10347,65.3408910985324,-164.499988540843,12285,4,592
10348,66.206892304552,-164.499988540844,594,3,127
10350,67.9388896542629,-164.499988540843,138,4,92
10351,68.804885407732,-164.499988540844,1746,4,423
10496,54.5157842066304,-164.249988540844,167,3,50
10502,59.7118526313624,-164.249988540844,819,1,36
10503,60.5778613988765,-164.249988540844,1361,1,42
10504,61.44386925704,-164.249988540844,830,2,94
10505,62.3098761306669,-164.249988540844,238,2,42
10506,63.175881934744,-164.249988540844,3763,1,68
